Date;Open;High;Low;Close;Volume
2018-06-14;1571.45;1591.66;1559.4;1588;135007440
2018-06-15;1587.64;1587.64;1570.42;1570.43;137290048
2018-06-18;1569.64;1569.64;1550.41;1561.65;103466920
2018-06-19;1559.99;1565.62;1542.38;1564.87;102847248
2018-06-20;1564.15;1582.27;1564.01;1572.29;102536488
2018-06-21;1572.19;1576.96;1548.34;1549.55;78306736
2018-06-25;1548.96;1553.12;1534.48;1534.66;85468960
2018-06-26;1534.7;1539.4;1526.3;1529.23;80589352
2018-06-27;1528.93;1550.14;1514.61;1540.88;89254448
2018-06-28;1539.78;1543.24;1521.24;1531.66;102083936
2018-06-29;1534.9;1560.74;1534.9;1558.88;121853984
2018-07-02;1557.46;1557.46;1533.98;1540.86;70514632
2018-07-03;1542.16;1548.79;1537.3;1538.4;75002848
2018-07-04;1537.89;1538.03;1521.6;1522.34;58197896
2018-07-05;1522.74;1536.05;1521.2;1526.61;73829424
2018-07-06;1526.86;1535.7;1511.83;1524.17;77667768
2018-07-09;1529.67;1541.56;1529.4;1541.06;59534056
2018-07-10;1541.28;1551.37;1540.83;1548.38;61014312
2018-07-11;1547.21;1547.21;1524.75;1526.29;66170884
2018-07-12;1528.01;1544.18;1523.07;1541.52;56243972
2018-07-13;1542.52;1554.17;1542.52;1550.88;60040536
2018-07-16;1551.24;1555.11;1544.56;1552.75;63629844
2018-07-17;1554.89;1566.75;1550.84;1556.61;118302120
2018-07-18;1557.97;1572.64;1557.97;1570.42;122370368
2018-07-19;1571.15;1589.81;1571.15;1584.34;111698216
2018-07-20;1582.3;1589.9;1569.5;1579.4;140558704
2018-07-23;1578.99;1584.94;1573.79;1580.5;84088480
2018-07-24;1582.32;1605.4;1582.32;1601.38;89065928
2018-07-25;1601.36;1605.28;1593.04;1593.27;74990696
2018-07-26;1595.02;1609.65;1595.02;1608.8;69389584
2018-07-27;1609.71;1615.39;1607.63;1612.76;63800132
2018-07-30;1613.48;1615.4;1606.65;1611.07;48285064
2018-07-31;1610.5;1619.11;1610.5;1615.6;70232040
2018-08-01;1616.11;1622.09;1611.48;1612.54;58760416
2018-08-02;1611.26;1611.26;1592.54;1598.06;63777100
2018-08-03;1599.41;1614.86;1599.41;1611.95;51536388
2018-08-06;1612.51;1616.29;1603.83;1608.48;48548240
2018-08-07;1610.52;1621.26;1610.52;1619.89;51985168
2018-08-08;1619.91;1624.1;1614.73;1622.63;53334208
2018-08-09;1622.93;1631.74;1618.72;1631.23;49175120
2018-08-10;1627.44;1627.44;1613.39;1616.82;51186720
2018-08-13;1615.38;1616.34;1607.81;1611.8;54820824
2018-08-14;1612.31;1621.61;1603.35;1608.56;52720256
2018-08-15;1609.4;1619.16;1592.05;1593.59;67456112
2018-08-16;1595.84;1612.52;1595.84;1611.33;62050584
2018-08-17;1610.92;1623.22;1608.93;1622.71;66217244
2018-08-20;1623.69;1632.65;1620.67;1630.92;57306204
2018-08-21;1631.06;1640.45;1630.76;1637.6;59538168
2018-08-22;1637.45;1645.4;1635.45;1643.46;72525896
2018-08-23;1643.41;1649.25;1642.24;1643.71;72321736
2018-08-24;1643.41;1648.43;1642.87;1646.87;65750416
2018-08-27;1647.38;1665.18;1647.38;1665.1;61114240
2018-08-28;1665.84;1671.44;1665.73;1671.15;77365848
2018-08-29;1671.51;1679.51;1669.77;1677.22;68516768
2018-08-30;1676.82;1678.05;1670.06;1672.56;88055984
2018-08-31;1671.41;1671.41;1658.16;1658.16;88301376
2018-09-03;1657.67;1664.47;1656.95;1660.14;56816952
2018-09-04;1660.64;1663.22;1638.51;1645.95;82300592
2018-09-05;1645.29;1645.29;1631.74;1631.74;97651264
2018-09-06;1631.36;1646.96;1627.75;1632.42;85684288
2018-09-07;1632.67;1634.8;1610.72;1618.2;76958184
2018-09-10;1617.73;1629.48;1613.46;1624.25;58917120
2018-09-11;1624.84;1625.86;1609.39;1620.39;65116048
2018-09-12;1620.77;1631.12;1614.3;1618.81;66668656
2018-09-13;1618.94;1628.87;1616.81;1621.85;59679156
2018-09-14;1623.26;1634.74;1622.85;1634.74;50454012
2018-09-17;1633.68;1644.79;1624.64;1640.6;78634384
2018-09-18;1640.01;1640.71;1616.04;1625.45;83054080
2018-09-19;1626.5;1637.91;1626.5;1630.5;74667320
2018-09-20;1630.18;1646.24;1629.62;1645.84;82281696
2018-09-21;1647.63;1663.35;1647.57;1662.32;105407552
2018-09-24;1661.66;1661.66;1652.84;1655.01;59252928
2018-09-25;1654.78;1658.9;1650.38;1656.71;64455852
2018-09-26;1656.67;1658.83;1648.27;1658.29;64672412
2018-09-27;1657.32;1676.89;1649.48;1676.37;90098656
2018-09-28;1674.88;1674.91;1654.2;1662.36;75247624
2018-10-01;1662.71;1670.35;1657.08;1667.45;70644704
2018-10-02;1665.91;1665.91;1650.58;1656.9;76136912
2018-10-03;1658.76;1677.33;1658.73;1665.14;118606296
2018-10-04;1664.48;1664.8;1643.56;1648.96;97346664
2018-10-05;1649.22;1649.61;1633.68;1634.86;76062208
2018-10-08;1634.45;1634.45;1620.82;1621.19;64244784
2018-10-09;1619.75;1625.77;1607.82;1624.49;82896416
2018-10-10;1625.97;1626.19;1591.94;1595.13;107985952
2018-10-11;1591.56;1591.56;1547.15;1550.41;139116544
2018-10-12;1551.14;1565.54;1536.46;1536.46;99739744
2018-10-15;1536.57;1539.82;1521.32;1536.1;92221680
2018-10-16;1535.06;1554.16;1526.67;1554.16;117593984
2018-10-17;1554.93;1562.78;1544.99;1548.27;110517272
2018-10-18;1553.2;1558.61;1542.42;1543.87;138708064
2018-10-19;1546;1546.93;1510.69;1531.66;183618704
2018-10-22;1533.02;1545.36;1523.47;1526.06;109026091
2018-10-23;1523.27;1523.27;1499.64;1508.88;118442768
2018-10-24;1511.56;1523.07;1500.24;1501.47;115788403
2018-10-25;1500.1;1511.33;1487.68;1506.02;135632794
2018-10-26;1504.46;1504.46;1473.79;1485.27;151769308
2018-10-29;1485.86;1517.72;1485.86;1503.14;105780276
2018-10-30;1504.18;1516;1495.87;1516;92198782
2018-10-31;1519.79;1544.98;1519.79;1538.22;137415347
2018-11-01;1537.72;1541.81;1525.08;1531.26;112647178
2018-11-02;1537.69;1551.79;1537.69;1551.4;52449820
2018-11-05;1550.66;1550.66;1534.69;1539.01;91008528
2018-11-06;1538.97;1541.87;1529.4;1534.6;71712728
2018-11-07;1535.24;1547.42;1535.06;1538.69;72591551
2018-11-08;1540.68;1549.74;1534.96;1536.8;75554454
2018-11-09;1535.1;1535.25;1528.58;1530.51;70627526
2018-11-12;1531.29;1537.99;1513.48;1514.59;73513693
2018-11-13;1514.91;1527.29;1505.2;1520.26;92980247
2018-11-14;1518.68;1518.68;1496.86;1502.45;94028258
2018-11-15;1503;1510.07;1482.52;1489.79;94522576
2018-11-16;1490.41;1505.74;1489.29;1499.44;84799950
2018-11-19;1500.06;1509.14;1481.9;1482.49;84118584
2018-11-20;1480.3;1480.3;1447.97;1456.85;115221700
2018-11-21;1456.85;1478.44;1456.85;1478.44;96206940
2018-11-22;1478.35;1478.35;1465.22;1466.39;68723315
2018-11-23;1465.79;1477.65;1465.04;1477.35;64872864
2018-11-26;1480.12;1498.26;1480.12;1498.26;77215417
2018-11-27;1499.18;1505.07;1490.76;1496.41;93896047
2018-11-28;1502.29;1505.43;1493.36;1500.45;85352106
2018-11-29;1512.19;1518.62;1503.67;1515.38;80538363
2018-11-30;1511.86;1519.16;1509.51;1514.63;130624011
2018-12-03;1523.88;1544.39;1523.88;1529.78;105321661
2018-12-04;1528.55;1528.72;1506.43;1506.43;93009592
2018-12-05;1502.37;1502.37;1478.91;1478.96;69952413
2018-12-06;1477.9;1477.9;1436.66;1436.66;106731700
2018-12-07;1438.91;1468.28;1438.91;1454.03;92651682
2018-12-10;1449.71;1453.23;1435.55;1435.55;88895503
2018-12-11;1436.67;1473.66;1436.67;1465.29;100293912
2018-12-12;1465.78;1494.21;1465.54;1494.21;106539002
2018-12-13;1494.37;1497.31;1476.8;1478.75;95815089
2018-12-14;1477.27;1481.72;1458.65;1471.67;84166986
2018-12-17;1471.68;1471.68;1450.36;1451.95;91459155
2018-12-18;1450.73;1457.15;1443.08;1447.79;87755924
2018-12-19;1447.29;1455.84;1444.72;1450.11;92402565
2018-12-20;1446.83;1446.83;1419.01;1419.01;99621406
2018-12-21;1418.34;1418.47;1397.99;1408.34;152588624
2018-12-27;1409.99;1420.5;1378.42;1384.59;97970942
2018-12-28;1387.52;1416.11;1387.52;1408.74;111517024
2019-01-02;1407.66;1410.49;1378.2;1405.85;76523044
2019-01-03;1403.8;1407.86;1390.65;1393.52;74116619
2019-01-04;1395.28;1437.86;1395.28;1435.29;77615549
2019-01-07;1437.74;1446.15;1433.62;1439.93;78226307
2019-01-08;1440.74;1464.02;1440.05;1457.47;91227095
2019-01-09;1458.05;1475.96;1458.05;1470.51;77551276
2019-01-10;1469.05;1472.74;1454.9;1470.69;85814459
2019-01-11;1470.14;1478.64;1460.72;1465.43;78368404
2019-01-14;1462.62;1462.62;1454.65;1458.13;66116619
2019-01-15;1459.92;1471.93;1451.23;1455.48;77794438
2019-01-16;1456.47;1472.81;1455.44;1468.85;87802769
2019-01-17;1468.2;1476.64;1458.79;1473.89;71405122
2019-01-18;1474.62;1499.79;1474.62;1499.79;107249235
2019-01-21;1499.88;1501.28;1487.67;1493.76;55969337
2019-01-22;1492.72;1496.89;1480.28;1486.33;68260359
2019-01-23;1485.9;1486.8;1473.46;1478.72;79274345
2019-01-24;1479.42;1489.7;1478.19;1488.4;83294754
2019-01-25;1487.7;1505.72;1487.7;1501.12;126083946
2019-01-28;1501.15;1505.58;1489.44;1491.01;91624882
2019-01-29;1491.38;1506;1485.52;1502.72;109969321
2019-01-30;1501.88;1510.93;1497.45;1509.5;106182262
2019-01-31;1510.51;1526.13;1507.25;1515.42;154559892
2019-02-01;1515.78;1528.29;1514.93;1525.7;93256602
2019-02-04;1526.89;1529.38;1520.22;1527.19;76402038
2019-02-05;1526.35;1544.35;1526.35;1542.49;92258103
2019-02-06;1542.11;1554.05;1537.64;1551.15;101172850
2019-02-07;1551.35;1557.79;1529.28;1529.28;95620328
2019-02-08;1529.43;1536.03;1524.3;1527.17;94363107
2019-02-11;1528.2;1546.16;1528.2;1542.33;109171933
2019-02-12;1543.86;1552;1542.79;1549.41;81164209
2019-02-13;1550.43;1562.23;1549.57;1558.58;84038722
2019-02-14;1559.55;1570.62;1557.58;1562.36;85877528
2019-02-15;1561.95;1584.46;1555.98;1583.82;111314358
2019-02-18;1583.45;1588.82;1576.66;1583.86;73906434
2019-02-19;1584.02;1591.96;1581.74;1587.22;75614378
2019-02-20;1587.55;1591.36;1578.74;1588.61;127586676
2019-02-21;1585.82;1591.26;1572.65;1572.65;132741965
2019-02-22;1573.01;1591.81;1573.01;1588.83;94031115
2019-02-25;1590.52;1598.09;1581.09;1586.55;67283501
2019-02-26;1585.21;1589.23;1577.16;1583.96;75783124
2019-02-27;1583.17;1583.17;1573.24;1576.55;71770687
2019-02-28;1573.83;1576.76;1558.13;1572.68;82715509
2019-03-01;1574.31;1585.58;1573.86;1580.22;70415346
2019-03-04;1580.7;1592.68;1580.29;1587.79;105425678
2019-03-05;1587.95;1590.41;1575.58;1587.97;72955560
2019-03-06;1588.06;1588.06;1571.46;1572.63;76467273
2019-03-07;1572.48;1575.51;1553.14;1558.91;78900444
2019-03-08;1558.33;1559.05;1546.71;1558.63;70370007
2019-03-11;1559.22;1571.26;1558.72;1569.93;62880308
2019-03-12;1572.27;1577.52;1563.85;1565.56;69535437
2019-03-13;1565.34;1574.2;1561.19;1572.8;78379185
2019-03-14;1572.86;1590.76;1572.83;1590.76;73640135
2019-03-15;1590.76;1597.61;1582.25;1595.76;155380022
2019-03-18;1595.92;1607.54;1595.92;1605.01;83228738
2019-03-19;1605.8;1622.33;1604.32;1615.14;84398301
2019-03-20;1614.58;1619.75;1605.99;1605.99;67677162
2019-03-21;1605.31;1610.04;1595.45;1605.03;65176233
2019-03-22;1606;1610.37;1576.87;1576.87;76858087
2019-03-25;1576.82;1578.63;1563.23;1573.66;62576364
2019-03-26;1574.59;1576.03;1565.5;1574.16;80762523
2019-03-27;1575;1579.65;1560.49;1565.85;124872320
2019-03-28;1565.44;1571.17;1553.8;1559.32;129682911
2019-03-29;1561.31;1564.3;1545.2;1553.42;154304118
2019-04-01;1554.92;1580.99;1554.92;1580.33;112795626
2019-04-02;1580.66;1598.71;1577.59;1593.95;105023991
2019-04-03;1596.04;1622.38;1596.04;1622.38;103401777
2019-04-04;1622.76;1622.76;1608.94;1616.25;89647906
2019-04-05;1616.36;1624.28;1616.26;1622.27;66900082
2019-04-08;1621.9;1624.52;1615.76;1624.52;73318133
2019-04-09;1625.37;1633.83;1614.01;1616.56;75307829
2019-04-10;1616.15;1628.74;1615.33;1628.55;76767793
2019-04-11;1626.78;1633.09;1620.98;1627.03;74401364
2019-04-12;1627.02;1642.96;1625.36;1641.21;82803590
2019-04-15;1641.21;1644.98;1637.14;1642.63;70866097
2019-04-16;1642.16;1654.1;1642.16;1647.52;76949437
2019-04-17;1647.69;1660.62;1645.35;1660.14;95333639
2019-04-18;1660.97;1673.03;1654.55;1670.74;54004548
2019-04-23;1670.5;1673.8;1661.39;1672.18;89479067
2019-04-24;1672.1;1686.4;1670.41;1680.72;98088843
2019-04-25;1678.97;1700.35;1668.43;1689.42;104430336
2019-04-26;1689.9;1693.05;1680.91;1689.04;87372990
2019-04-29;1689.76;1694.19;1684.32;1693.31;79356099
2019-04-30;1691.34;1691.43;1675.97;1676.14;65668656
2019-05-02;1675.76;1675.76;1662.28;1665.45;108433541
2019-05-03;1664.94;1676.9;1664.05;1672.33;79101033
2019-05-06;1665.89;1665.89;1627.2;1649.22;67674340
2019-05-07;1647.85;1653;1613.35;1617.85;92486144
2019-05-08;1617.25;1624.77;1611.5;1623.37;79379766
2019-05-09;1622.45;1622.45;1593.84;1596.69;71932447
2019-05-10;1597.13;1615.61;1593.47;1603.37;65093185
2019-05-13;1603.18;1603.24;1572.85;1573.84;72128771
2019-05-14;1574.4;1591.12;1574.4;1590.82;61838644
2019-05-15;1591.14;1597.96;1574.77;1593.32;60189720
2019-05-16;1593.28;1615.38;1586.26;1615.38;70025820
2019-05-17;1614.44;1614.44;1591.06;1606.86;71685605
2019-05-20;1606.91;1607.13;1582.58;1588.9;70294926
2019-05-21;1590.89;1605.69;1590.89;1602.91;65770407
2019-05-22;1603.15;1605.75;1587.78;1595.64;76465284
2019-05-23;1593.54;1593.54;1558.88;1561.17;81919916
2019-05-24;1563.18;1579.12;1563.18;1571.52;65407224
2019-05-27;1573.89;1582.46;1565.78;1568.23;35959119
2019-05-28;1569.25;1572.63;1555.23;1565.12;118061497
2019-05-29;1562.37;1562.37;1538.11;1538.75;45633648
2019-05-31;1536.63;1536.63;1505.13;1510.46;131715651
2019-06-03;1509.77;1518.23;1494.19;1518.23;87288969
2019-06-04;1518.23;1537.31;1506.39;1537.31;93185212
2019-06-05;1537.53;1546.75;1531.01;1542;74107237
2019-06-07;1543.37;1570.78;1543.37;1566.14;90371282
2019-06-10;1569.32;1584.2;1569.32;1574.48;57530110
2019-06-11;1575.61;1597.43;1575.56;1593.36;71641917
2019-06-12;1593.36;1596.32;1580.45;1593.6;67924890
2019-06-13;1593.12;1604.73;1587.06;1598.12;75202405
2019-06-14;1597.38;1597.38;1579.39;1589.6;63354769
2019-06-17;1590.25;1593.65;1582.28;1586.53;64046075
2019-06-18;1586.53;1612.05;1573.14;1609.43;95668926
2019-06-19;1609.72;1615.81;1607.11;1612.4;76109173
2019-06-20;1617.45;1632.83;1617.45;1628.29;125568742
2019-06-24;1627.48;1635.59;1609.32;1610.94;78223416
2019-06-25;1610.24;1612.94;1605.12;1607.29;70236610
2019-06-26;1605.94;1611.19;1596.01;1604.23;66459588
2019-06-27;1605.08;1621.73;1605.08;1616.94;75664987
2019-06-28;1616.88;1627.015;1615.316;1622.43;95462571
2019-07-01;1622.83;1645.78;1622.83;1642;82796412
2019-07-02;1641.75;1648.26;1637.98;1647.02;70105398
2019-07-03;1647.13;1657.09;1641.78;1648.84;65722333
2019-07-04;1648.83;1654.9;1648.25;1652.25;45599365
2019-07-05;1651.92;1652.88;1620.18;1634.94;83349448
2019-07-08;1634.71;1646.38;1629.96;1642.07;66156112
2019-07-09;1640.18;1640.18;1625.24;1630.88;64902956
2019-07-10;1630.4;1636.65;1621.55;1622.45;61215962
2019-07-11;1625.1;1631.35;1609.44;1613.21;55528464
2019-07-12;1613.31;1629.2;1613.31;1625.62;67014165
2019-07-15;1626.47;1639;1615.59;1632.91;62616173
2019-07-16;1629.42;1633.72;1620.44;1630.57;65493575
2019-07-17;1629.73;1630.91;1598.06;1598.06;130469868
2019-07-18;1600.22;1600.22;1573.55;1577.41;114444677
2019-07-19;1578.62;1605.42;1578.62;1605.42;97068376
2019-07-22;1605.25;1607.45;1598.11;1600.88;76964813
2019-07-23;1602.22;1627.87;1602.22;1624.77;76963854
2019-07-24;1625.31;1625.54;1608.29;1613.06;69237420
2019-07-25;1613.63;1625.83;1596.9;1607.2;73420897
2019-07-26;1606.88;1614.73;1605.9;1610.64;60206426
2019-07-29;1610.29;1617.22;1603.19;1614.3;52538567
2019-07-30;1613.9;1616.23;1592.6;1600.26;56519813
2019-07-31;1599.06;1604.41;1595.12;1599.78;61492946
2019-08-01;1598.67;1617.99;1588.95;1612.91;58944304
2019-08-02;1608.53;1608.53;1565.77;1568.7;79045801
2019-08-05;1566.61;1566.61;1527.75;1535.1;76960327
2019-08-06;1534.54;1543.93;1520.27;1523.03;72330688
2019-08-07;1523.44;1540.38;1516.56;1528.19;71638156
2019-08-08;1531.92;1550.62;1531.92;1550.62;62145353
2019-08-09;1550.36;1550.36;1529.13;1531.52;58007862
2019-08-12;1532.45;1550.96;1528.11;1533.06;54551157
2019-08-13;1531.88;1548.4;1509.61;1538.53;81655555
2019-08-14;1538.22;1539.35;1498.41;1500.06;80326765
2019-08-15;1500.43;1509.58;1476.83;1495.71;79107460
2019-08-16;1496.94;1519.56;1496.94;1519.41;73032202
2019-08-19;1522.48;1539.66;1522.48;1538.97;62129772
2019-08-20;1538.78;1546.19;1533.06;1534.34;62517038
2019-08-21;1534.94;1550.14;1534.94;1543.47;49679475
2019-08-22;1543.26;1546.84;1533.45;1535.51;73187726
2019-08-23;1539.5;1549.87;1522.85;1522.85;65602191
2019-08-26;1520.35;1525.68;1503.58;1520.85;51245964
2019-08-27;1521.05;1532.47;1516.92;1530.81;74183437
2019-08-28;1534.47;1534.85;1515.5;1529.13;82109412
2019-08-29;1530.05;1558.74;1530.05;1558.74;84490337
2019-08-30;1559.68;1583.16;1559.68;1576.98;87199736
2019-09-02;1576.73;1582.91;1568.7;1570.19;58879771
2019-09-03;1569.31;1575.98;1563.07;1568.66;62521063
2019-09-04;1569.31;1586.23;1569.31;1581.28;76327458
2019-09-05;1581.92;1598.04;1581.92;1597.34;95015098
2019-09-06;1597.64;1602.36;1593.87;1601.95;73052588
2019-09-09;1602.34;1610.78;1600.53;1610.7;72270292
2019-09-10;1611;1625.01;1606.72;1624.98;107717344
2019-09-11;1625.83;1639.18;1625.83;1637.62;86964634
2019-09-12;1638.48;1655.69;1638.48;1651.45;99536428
2019-09-13;1651.75;1665.35;1651.75;1665.35;73666852
2019-09-16;1661.16;1661.16;1650.5;1655.01;79492067
2019-09-17;1654.8;1654.8;1638.31;1649.33;79885555
2019-09-18;1649.63;1661.17;1646.68;1655.11;72394927
2019-09-19;1655.09;1666.72;1650.68;1664.64;80011666
2019-09-20;1664.88;1670.24;1661.44;1666.89;105514112
2019-09-23;1666.67;1666.78;1629.3;1637.66;79181599
2019-09-24;1638.35;1643.88;1633.09;1633.09;69009506
2019-09-25;1632.19;1632.19;1604.12;1620.67;75902820
2019-09-26;1620.91;1635.69;1614.85;1631.61;61364163
2019-09-27;1632.32;1646.7;1632.32;1646.6;60835175
2019-09-30;1646.307;1652.09;1642.67;1647.671;85311346
2019-10-01;1647.93;1658.99;1631.62;1635.64;83682924
2019-10-02;1634.53;1634.53;1590.65;1593.32;81319995
2019-10-03;1593.46;1605.54;1574.02;1588.41;96202121
2019-10-04;1589.74;1595.65;1581.39;1593.98;75602436
2019-10-07;1595.24;1619.85;1591.22;1618;74564962
2019-10-08;1618.97;1623.38;1596.75;1605.69;68253103
2019-10-09;1604.69;1625.47;1599.48;1620;70063631
2019-10-10;1620.62;1630.55;1607.07;1630.03;74430694
2019-10-11;1631.91;1654.51;1628.77;1653.28;85304239
2019-10-14;1652.97;1653.38;1639.98;1652.58;65612015
2019-10-15;1653.22;1675.09;1653.22;1670.21;86353995
2019-10-16;1670.21;1680.99;1667.21;1677.19;76222436
2019-10-17;1683.89;1693.15;1677.23;1682.87;138319711
2019-10-18;1678.89;1699.32;1673.51;1697.91;121345897
2019-10-21;1697.45;1725.31;1696.35;1724.36;114520087
2019-10-22;1724.55;1734.72;1724.38;1728.22;101321874
2019-10-23;1726.52;1726.52;1712.77;1725.87;110942795
2019-10-24;1726.1;1737.46;1720.37;1736.98;112751198
2019-10-25;1736.55;1747.31;1732.26;1747.31;105675229
2019-10-28;1748.55;1761.83;1746.32;1760.31;82488814
2019-10-29;1760.26;1760.26;1738.14;1742.32;99425788
2019-10-30;1742.23;1750.04;1736.89;1746.81;87457411
2019-10-31;1747.596;1750.727;1727.893;1733.681;83484683
2019-11-01;1734.14;1739.8;1733.76;1737.51;12150748
2019-11-04;1740.08;1771.37;1740.08;1771.03;93561410
2019-11-05;1771.14;1773.71;1759.64;1769.53;67745434
2019-11-06;1768.62;1777.82;1760.6;1762.79;71086985
2019-11-07;1764.07;1779.83;1763.81;1763.81;72408040
2019-11-08;1763.83;1773.61;1757.28;1772.56;64645050
2019-11-11;1769.68;1770.96;1757.11;1763.5;64709773
2019-11-12;1763.67;1776.84;1758.62;1774.72;69501664
2019-11-13;1773.78;1773.78;1753.08;1766.6;78210214
2019-11-14;1766.38;1767.85;1755.39;1757.42;64890233
2019-11-15;1759.33;1773.51;1742.54;1756.87;109142444
2019-11-18;1757.54;1763.15;1741.4;1745.17;73958641
2019-11-19;1745.37;1758.3;1739.43;1743.25;70151650
2019-11-20;1741.91;1741.91;1727.77;1729.06;79890408
2019-11-21;1726.43;1726.43;1711.27;1720.11;74082481
2019-11-22;1720.35;1731.98;1717.98;1724.19;61885915
2019-11-25;1726.08;1742.06;1726.08;1742.04;56859108
2019-11-26;1742.52;1744.82;1730.89;1740.99;89612031
2019-11-27;1742.75;1748.94;1734.98;1737.8;79209773
2019-11-28;1737.01;1737.6;1729.38;1735.3;41320120
2019-11-29;1733.247;1737.089;1720.85;1730.254;69602301
2019-12-02;1730.95;1744.74;1704.37;1706.82;79639407
2019-12-03;1707.13;1721.44;1692.87;1697.68;84024458
2019-12-04;1697.9;1726.86;1697.73;1725.6;72806881
2019-12-05;1726.31;1735.86;1720.15;1723.63;65503996
2019-12-06;1723.7;1743.03;1723.7;1742.61;68061760
2019-12-09;1742.17;1750.58;1738.83;1743.31;76400145
2019-12-10;1742.77;1742.77;1714.48;1735.51;79621312
2019-12-11;1735.1;1744.25;1723.75;1741.62;79400514
2019-12-12;1741.71;1760.87;1732.23;1758.24;91345039
2019-12-13;1761.66;1780.69;1761.66;1770.12;102249654
2019-12-16;1770.89;1787.89;1767.93;1787.66;80364095
2019-12-17;1787.37;1791.93;1781.84;1791.93;92098651
2019-12-18;1790.13;1796.08;1782.82;1787.96;95772974
2019-12-19;1787.86;1793.19;1779.69;1783.29;93182475
2019-12-20;1783.2;1795.43;1783.08;1794.8;107913977
2019-12-23;1794.93;1800.69;1791.09;1795.66;46172608
2019-12-27;1796.2;1802.23;1792.17;1798.04;44420135
2019-12-30;1797.662;1798.289;1769.186;1771.85;59364013
2020-01-02;1771.85;1810.2;1771.85;1808.63;66471905
2020-01-03;1806.41;1806.41;1778.53;1785.23;60176826
2020-01-07;1784.94;1805.65;1784.86;1796.85;71140994
2020-01-08;1795.15;1796.79;1774.37;1795.41;61540320
2020-01-09;1797.68;1811.22;1793.74;1796.74;81381844
2020-01-10;1797.52;1800.16;1784.28;1784.97;68331352
2020-01-13;1786.41;1798.07;1781.32;1790.51;65913527
2020-01-14;1790.58;1794.02;1772.69;1792.9;68698403
2020-01-15;1792.63;1794.08;1780.89;1787.29;87793282
2020-01-16;1787.3;1812.3;1787.3;1812.3;83445792
2020-01-17;1813.24;1831.52;1813.24;1825.94;85989214
2020-01-20;1824.972;1829.679;1819.802;1821.29;55952277
2020-01-21;1819.77;1826.62;1800.6;1825.62;65265808
2020-01-22;1823.841;1834.095;1810.721;1811.76;75215050
2020-01-23;1809.427;1809.719;1790.972;1795.428;71663006
2020-01-24;1798.29;1820.75;1798.29;1812.85;107751393
2020-01-27;1808.03;1808.03;1766.71;1771.48;99970606
2020-01-28;1773.04;1791.5;1763.45;1786.35;116927639
2020-01-29;1790.246;1798.515;1784.152;1791.672;104412280
2020-01-30;1788.872;1805.618;1771.146;1787.956;134063928
2020-01-31;1788.659;1806.546;1778.078;1783.263;111161283
2020-02-03;1784.07;1791.59;1774.18;1782.91;79752868
2020-02-04;1785.407;1821.04;1785.407;1821.039;94517689
2020-02-05;1820.598;1854.095;1815.318;1847.35;119999765
2020-02-06;1847.645;1864.316;1843.86;1851.945;120201864
2020-02-07;1851.06;1856.34;1841.59;1849.86;111075217
2020-02-10;1848.96;1860.7;1843.47;1858;80178590
2020-02-11;1859.24;1885.5;1859.24;1884.13;93510403
